,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
81147,4,28.0,1,91561.26,7708.105,4.0,5.0,7.0,0.0,24.0,19.0,14.6,7.0,2,130.3,28.81562475882516,365.0,1,0.0,782.2926957056045,5,278.51780429439555,1
81148,5,29.0,1,91561.26,7708.105,4.0,5.0,7.0,0.0,24.0,16.0,13.6,7.0,2,130.3,32.24273386774165,366.0,1,0.0,246.392815630268,4,804.417684369732,1
81150,7,29.0,1,91561.26,7708.105,4.0,5.0,7.0,0.0,21.0,22.0,13.6,7.0,2,130.3,40.05152265756781,368.0,1,0.0,230.0715682669205,1,790.7389317330795,1
81151,8,29.0,1,91561.26,7708.105,4.0,5.0,7.0,0.0,24.0,18.0,6.6,7.0,2,130.3,42.32163894307777,365.0,1,0.0,181.93464339404537,0,828.8758566059547,1
81192,1,29.0,7,70976.45999999999,6061.704999999999,4.0,5.0,17.0,6.0,6.0,12.0,12.99,7.0,2,689.88,31.137852770388186,81.0,1,234.1872556923959,539.0769203632249,4,112.90632394437915,1
81195,4,30.0,7,70976.45999999999,6061.704999999999,4.0,5.0,17.0,6.0,6.0,12.0,12.99,7.0,2,689.88,27.75682214038717,84.0,1,234.1872556923959,252.62811785210715,0,369.3551264554969,1
81196,5,30.0,7,70976.45999999999,6061.704999999999,4.0,5.0,17.0,6.0,6.0,12.0,12.99,7.0,2,689.88,25.458421660945355,85.0,1,234.1872556923959,151.62663022133552,1,470.35661408626856,1
81199,8,30.0,7,70976.45999999999,6061.704999999999,4.0,5.0,17.0,6.0,6.0,12.0,12.99,7.0,2,689.88,34.960950217103765,88.0,0,234.1872556923959,71.55797663631769,0,540.4252676712863,1
81218,3,16.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,14.0,8.45,6.0,2,1437.07,28.333802629537487,123.0,1,169.65761988810038,526.5738598725213,3,173.82152023937832,1
81219,4,16.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,14.0,8.45,6.0,2,1437.07,37.33637155302469,124.0,0,169.65761988810038,118.85044469794263,1,561.544935413957,1
81220,5,16.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,14.0,8.45,6.0,2,1437.07,37.66904429264596,125.0,1,169.65761988810038,413.57457633364464,5,306.820803778255,1
81221,6,16.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,16.0,8.45,2144.0,2,1437.07,36.17022697942153,126.0,1,169.65761988810038,229.8132797605,2,460.5821003513997,1
81222,7,17.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,14.0,8.45,6.0,2,1437.07,41.72159583642309,127.0,1,169.65761988810038,188.5882397243225,4,521.8071403875771,1
81223,8,17.0,3,74502.36,6000.53,7.0,6.0,11.0,3.0,24.0,14.0,8.45,6.0,2,1437.07,33.493594655474574,125.0,0,169.65761988810038,104.6705985170962,0,565.7247815948034,1
81234,3,36.0,14,88147.53,7477.6275,2.0,3.0,8.0,3.0,14.0,3.0,11.78,3.0,1,1416.48,40.367769839839454,346.0,0,167.86805091991428,93.00027361392412,0,726.8944254661618,1
81239,8,36.0,14,88147.53,7477.6275,2.0,3.0,8.0,3.0,14.0,3.0,11.78,4.0,1,1416.48,37.75071271380368,351.0,0,167.86805091991428,435.6006371304375,4,424.29406194964827,1
81242,3,29.0,1,101453.49,8620.4575,3.0,7.0,20.0,4.0,9.0,15.0,1.18,3.0,2,769.18,30.4817977749758,363.0,0,232.58751284048583,678.0294554416242,4,231.42878171789,1
81244,5,29.0,1,101453.49,8620.4575,3.0,7.0,20.0,4.0,9.0,15.0,1.18,3.0,2,769.18,43.947467164761335,365.0,1,232.58751284048583,126.89716524314925,0,742.561071916365,1
81247,8,29.0,1,101453.49,8620.4575,3.0,7.0,20.0,4.0,7.0,15.0,-0.8200000000000001,3.0,2,769.18,29.16421000499705,368.0,1,232.58751284048583,268.8771573663639,1,610.5810797931504,1
81312,1,35.0,10,141164.6,11545.716666666667,5.0,6.0,9.0,2.0,23.0,9.0,10.74,1.0,2,285.59,39.13097662374146,375.0,1,138.83027758061922,886.417853505357,3,399.3235355806905,1
81313,2,35.0,10,141164.6,11545.716666666667,5.0,6.0,9.0,2.0,28.0,9.0,12.74,1.0,2,285.59,21.63781651595601,376.0,1,138.83027758061922,1547.181098818245,5,919.3415810063456,1
81314,3,35.0,10,141164.6,11545.716666666667,5.0,6.0,9.0,2.0,28.0,9.0,10.74,1.0,2,285.59,40.06875549359647,377.0,1,138.83027758061922,128.58206224651258,0,1127.159326839535,1
81318,7,36.0,10,141164.6,11545.716666666667,4.0,5.0,9.0,2.0,28.0,9.0,10.74,1.0,2,285.59,37.73994106130578,381.0,1,138.83027758061922,804.916324472457,0,1173.6110019599848,1
81319,8,36.0,10,141164.6,11545.716666666667,4.0,5.0,9.0,2.0,28.0,12.0,10.74,5.0,2,285.59,37.23915764522991,382.0,1,138.83027758061922,1095.3437438249955,4,200.39764526105185,1
81329,2,29.0,5,122725.48,10059.123333333331,0.0,5.0,1.0,1.0,12.0,9.0,5.93,0.0,1,1080.92,44.098844722823294,395.0,0,79.27435075074544,170.9494872688991,1,1005.6884953136888,1
81331,4,29.0,5,122725.48,10059.123333333331,0.0,5.0,1.0,1.0,12.0,6.0,5.93,0.0,1,1080.92,32.914601960191426,397.0,0,79.27435075074544,189.11654023999915,0,977.5214423425888,1
81387,4,29.0,8,71534.68,6009.223333333332,7.0,7.0,34.0,2.0,22.0,15.0,12.82,16.0,2,2094.49,36.46283526894993,174.0,1,109.0456271312008,708.2388397014149,5,73.63786650071756,1
81389,6,29.0,8,71534.68,6009.223333333332,7.0,7.0,34.0,2.0,20.0,13.0,12.82,16.0,2,2094.49,27.74652125496493,176.0,1,109.0456271312008,195.1268948813112,1,546.7498113208213,1
81457,2,32.0,11,61607.34,5192.945,9.0,9.0,28.0,7.0,47.0,23.0,20.67,11.0,0,3146.2,38.80830360479301,111.0,1,330.1506947054402,80.20777419099025,1,358.93603110356963,1
81460,5,32.0,11,61607.34,5192.945,9.0,9.0,28.0,7.0,43.0,24.0,20.67,11.0,0,3146.2,24.971784366393376,114.0,1,330.1506947054402,222.91317398954948,2,226.2306313050103,1
81461,6,32.0,11,61607.34,5192.945,9.0,9.0,28.0,7.0,43.0,23.0,20.67,11.0,0,3146.2,31.0938790645056,115.0,1,330.1506947054402,129.7380772589472,0,299.40572803561264,1
81463,8,32.0,11,61607.34,5192.945,9.0,9.0,28.0,7.0,46.0,23.0,20.67,11.0,0,3146.2,33.88122387815963,117.0,0,330.1506947054402,146.5968116610416,1,292.54699363351824,1
81513,2,38.0,14,145114.16,12010.846666666665,1.0,7.0,9.0,0.0,4.0,6.0,11.72,4.0,1,791.96,39.310752683680604,287.0,0,0.0,205.6824434375046,1,1245.402223229162,1
81538,3,55.0,7,88044.6,7073.05,5.0,4.0,5.0,0.0,28.0,2.0,10.57,2.0,1,344.46,29.45078515775475,396.0,0,0.0,80.6125297259331,0,866.692470274067,1
81542,7,55.0,7,88044.6,7073.05,5.0,4.0,5.0,0.0,31.0,2.0,10.57,7.0,1,344.46,31.076227618644783,400.0,0,0.0,631.6889173278832,3,345.6160826721168,1
81543,8,55.0,7,88044.6,7073.05,5.0,4.0,5.0,0.0,28.0,1.0,10.57,7.0,1,344.46,36.81238888553004,401.0,0,0.0,752.3535442106755,5,244.9514557893245,1
81602,3,49.0,4,81049.77,6817.1475,7.0,6.0,7.0,2.0,29.0,15.0,7.86,3.0,1,417.22,29.66467408077523,189.0,0,72.01693628307022,619.2422514674076,3,260.45556224952225,1
81691,4,38.0,8,122579.04,10510.92,1.0,3.0,1.0,4.0,13.0,6.0,9.98,2.0,1,1421.67,38.85858404427648,291.0,0,207.00407351489392,260.31884321736936,0,823.7690832677368,1
81694,7,38.0,8,122579.04,10510.92,1.0,3.0,1.0,4.0,13.0,6.0,9.98,2.0,1,1421.67,36.851271363892735,292.0,0,207.00407351489392,117.30008551411976,0,966.7878409709864,1
81712,1,34.0,2,66092.25,5563.6875,4.0,3.0,16.0,4.0,28.0,11.0,8.93,5.0,2,1209.6,40.77766982617469,117.0,1,150.0105461755896,118.39479861531557,1,537.9634052090947,1
81713,2,34.0,2,66092.25,5563.6875,4.0,3.0,16.0,4.0,28.0,9.0,8.93,5.0,2,1209.6,28.29393011584953,112.0,1,150.0105461755896,239.2227470575056,5,457.1354567669048,1
81718,7,34.0,2,66092.25,5563.6875,4.0,3.0,16.0,4.0,28.0,11.0,8.93,5.0,2,1209.6,31.758854599037285,117.0,1,150.0105461755896,118.59498981239156,0,527.7632140120188,1
81719,8,34.0,2,66092.25,5563.6875,4.0,3.0,16.0,4.0,28.0,11.0,8.93,5.0,2,1209.6,37.54047747292368,118.0,1,150.0105461755896,62.12339102914719,1,594.2348127952632,1
81752,1,26.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,16.0,14.0,16.71,4.0,2,946.92,25.577804405995565,307.0,1,67.09929401286057,338.796788967333,4,502.1679170198064,1
81753,2,26.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,16.0,14.0,16.71,4.0,2,946.92,34.71633879072234,308.0,1,67.09929401286057,291.00837940705946,5,559.9563265800799,1
81754,3,26.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,16.0,14.0,9.71,6.0,2,946.92,34.75856228662023,309.0,1,67.09929401286057,102.05346033763809,0,698.9112456495012,1
81756,5,26.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,13.0,14.0,16.71,6.0,2,946.92,28.262956156568663,311.0,1,67.09929401286057,567.0980191271891,5,283.8666868599503,1
81758,7,27.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,16.0,14.0,16.71,6.0,2,946.92,31.367826542348595,310.0,1,67.09929401286057,86.47603472062859,0,714.4886712665108,1
81759,8,27.0,13,73627.68,6280.639999999999,6.0,6.0,19.0,2.0,13.0,13.0,16.71,6.0,2,946.92,25.8302849725812,314.0,1,67.09929401286057,168.4992473451706,4,672.4654586419688,1
81848,1,39.0,12,133670.48,11076.206666666669,3.0,3.0,20.0,4.0,13.0,9.0,18.11,5.0,2,1160.13,31.986578347022565,195.0,1,263.5778484406841,335.1947272298619,1,758.8480909961207,1
81850,3,39.0,12,133670.48,11076.206666666669,3.0,3.0,20.0,4.0,13.0,9.0,18.11,5.0,2,1160.13,36.41610118162277,197.0,1,263.5778484406841,631.6395224318126,2,472.40329579417016,1
81851,4,40.0,12,133670.48,11076.206666666669,3.0,3.0,20.0,4.0,13.0,9.0,18.11,5.0,2,1160.13,29.739216772394123,198.0,0,263.5778484406841,106.46444112833314,0,977.5783770976496,1
81853,6,40.0,12,133670.48,11076.206666666669,3.0,3.0,20.0,4.0,13.0,8.0,18.11,5.0,2,1160.13,30.35042672278252,200.0,1,263.5778484406841,1376.4729798094834,5,831.5982432340381,1
81928,1,26.0,4,83642.91,7031.2425,3.0,5.0,6.0,0.0,25.0,9.0,11.57,4.0,2,793.04,27.41744061612972,233.0,1,0.0,179.02156804458653,1,774.1026819554137,1
81930,3,26.0,4,83642.91,7031.2425,3.0,5.0,6.0,0.0,25.0,9.0,11.57,9.0,2,793.04,38.27124497280293,235.0,1,0.0,79.77165765690138,0,863.3525923430986,1
81962,3,37.0,11,75605.82,6507.4850000000015,0.0,3.0,4.0,0.0,7.0,1.0,3.06,7.0,1,131.13,28.775178224154345,298.0,0,0.0,390.27358314715485,5,550.4749168528451,1
82032,1,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,16.0,18.0,3.52,2.0,2,752.52,36.657278379818834,309.0,0,31.7516884101614,258.63527767476535,5,623.7385339150735,1
82033,2,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,18.0,18.0,3.52,2.0,2,752.52,30.58345818051961,310.0,0,31.7516884101614,608.0417405536717,4,264.3320710361669,1
82034,3,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,18.0,17.0,3.52,2.0,2,752.52,28.17107123368859,311.0,0,31.7516884101614,58.49122893071778,0,773.8825826591209,1
82035,4,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,15.0,19.0,1.52,2.0,2,752.52,28.8040597590854,312.0,0,31.7516884101614,193.20482018004705,3,669.1689914097917,1
82036,5,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,21.0,18.0,3.52,3.0,2,752.52,25.21369526193748,313.0,0,31.7516884101614,57.31023948626424,0,775.0635721035745,1
82037,6,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,17.0,17.0,3.52,3.0,2,752.52,37.519871445737046,314.0,0,31.7516884101614,514.6550355806858,3,347.718776009153,1
82038,7,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,18.0,17.0,3.52,3.0,2,752.52,35.21252922132094,315.0,0,31.7516884101614,534.4638332118573,4,337.9099783779815,1
82039,8,51.0,12,72783.06,6241.255,6.0,5.0,17.0,1.0,18.0,17.0,3.52,3.0,2,752.52,22.861298857198573,316.0,0,31.7516884101614,783.6120623649293,5,98.76174922490932,1
82078,7,33.0,12,133547.25,11322.9375,0.0,4.0,7.0,1.0,7.0,3.0,10.36,1.0,1,323.83,35.87833270541105,400.0,0,104.01627625204785,317.64568038526824,1,960.631793362684,1
82079,8,33.0,12,133547.25,11322.9375,0.0,4.0,7.0,1.0,7.0,3.0,8.36,1.0,1,323.83,38.68306521029151,401.0,0,104.01627625204785,1021.7219380083368,3,276.5555357396156,1
82080,1,37.0,5,78956.73,6523.7275,7.0,3.0,14.0,2.0,28.0,19.0,6.869999999999999,7.0,2,436.82,32.85315258417423,259.0,0,128.55865363961078,427.3690851793685,4,376.4450111810207,1
82084,5,37.0,5,78956.73,6523.7275,7.0,3.0,14.0,2.0,30.0,18.0,10.87,9.0,2,436.82,40.67276698469772,263.0,0,128.55865363961078,489.8505268494266,4,313.96356951096243,1
82085,6,37.0,5,78956.73,6523.7275,7.0,3.0,14.0,2.0,32.0,19.0,10.87,9.0,2,436.82,33.59623388225929,264.0,1,128.55865363961078,496.3276334832268,4,307.48646287716235,1
82086,7,37.0,5,78956.73,6523.7275,7.0,3.0,14.0,2.0,33.0,19.0,10.87,9.0,2,436.82,27.684656898606587,265.0,1,128.55865363961078,94.7884295017226,0,669.0256668586666,1
82088,1,38.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,38.0,22.0,27.85,7.0,0,3596.04,34.976175518949184,111.0,1,210.4690356712027,128.3113878421641,1,428.6555764866332,1
82089,2,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,42.0,22.0,24.85,7.0,0,3596.04,39.193097037842406,112.0,1,210.4690356712027,413.10484088320953,4,173.86212344558777,1
82090,3,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,36.0,22.0,27.85,7.0,0,3596.04,31.412501228544134,113.0,1,210.4690356712027,230.57791398995832,5,366.389050338839,1
82091,4,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,41.0,22.0,27.85,7.0,0,3596.04,36.29664928277353,114.0,1,210.4690356712027,61.29618321913691,1,495.6707811096604,1
82092,5,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,39.0,22.0,28.85,7.0,0,3596.04,25.919222616744538,115.0,1,210.4690356712027,232.9700906250125,2,333.99687370378484,1
82093,6,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,41.0,22.0,27.85,11.0,0,3596.04,26.96449857882905,116.0,0,210.4690356712027,441.8935794304832,0,145.0733848983141,1
82094,7,39.0,2,62536.31999999999,5174.36,7.0,8.0,24.0,8.0,41.0,22.0,27.85,11.0,0,3596.04,30.039872249526788,117.0,0,210.4690356712027,82.4347118438032,0,464.5322524849941,1
82098,3,56.0,1,87621.78,7385.815,4.0,4.0,2.0,4.0,6.0,10.0,2.24,1.0,1,1074.35,29.55244959103669,385.0,0,282.79948306595867,120.8147748976324,0,574.967242036409,1
82104,1,21.0,4,91610.4,7499.2,7.0,6.0,5.0,1.0,6.0,20.0,3.99,1.0,2,1091.09,32.82443629087687,259.0,0,45.90714242731781,414.0411174122318,4,569.9717401604505,1
82105,2,21.0,4,91610.4,7499.2,7.0,6.0,5.0,1.0,5.0,23.0,3.99,1.0,2,1091.09,36.69443984151352,260.0,0,45.90714242731781,85.5018318217444,4,868.5110257509378,1
82106,3,21.0,4,91610.4,7499.2,7.0,6.0,5.0,1.0,5.0,20.0,3.99,1.0,2,1091.09,35.730890722769125,261.0,0,45.90714242731781,443.9854769662489,4,540.0273806064333,1
82109,6,22.0,4,91610.4,7499.2,7.0,6.0,5.0,1.0,5.0,20.0,3.99,1.0,2,1091.09,42.6622845316842,264.0,0,45.90714242731781,246.5999535362543,3,727.412904036428,1
82168,1,43.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,13.0,13.46,5.0,2,830.5,21.800502171646148,205.0,1,224.72467629518508,585.052185257249,4,162.97813844756604,1
82169,2,43.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,13.0,13.46,5.0,2,830.5,42.12505575870658,206.0,1,224.72467629518508,267.5044099570953,1,450.5259137477197,1
82170,3,43.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,16.0,13.46,5.0,2,830.5,30.24752339612389,207.0,1,224.72467629518508,576.2044529383583,5,181.8258707664568,1
82171,4,43.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,13.0,17.46,5.0,2,830.5,29.61737147740088,208.0,1,224.72467629518508,576.2044529383583,4,189.03105122825616,1
82174,7,44.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,13.0,6.460000000000001,5.0,2,830.5,34.929706877116764,207.0,0,224.72467629518508,409.60521193133616,4,338.42511177347893,1
82175,8,44.0,4,79794.6,6927.55,8.0,4.0,7.0,4.0,11.0,13.0,13.46,5.0,2,830.5,34.399315438369605,212.0,1,224.72467629518508,597.0883736764866,3,140.9419500283284,1
82214,7,46.0,11,83930.72,7257.226666666666,9.0,6.0,22.0,5.0,52.0,15.0,-0.8700000000000001,11.0,0,1479.71,39.263222205581,117.0,1,220.1984404538285,138.47200781012666,0,607.0522184027114,1
82320,1,35.0,0,64930.47,5286.8725,4.0,7.0,20.0,2.0,15.0,19.0,1.07,0.0,2,1239.09,28.696307367090373,260.0,1,91.12971163623298,217.3269954122084,1,470.2305429515587,1
82321,2,35.0,0,64930.47,5286.8725,4.0,7.0,20.0,2.0,17.0,21.0,1.07,0.0,2,1239.09,35.18881393623885,261.0,1,91.12971163623298,220.37002816797292,1,467.18751019579406,1
82322,3,35.0,0,64930.47,5286.8725,4.0,7.0,20.0,2.0,15.0,19.0,1.07,0.0,2,1239.09,39.51698046855911,262.0,1,91.12971163623298,347.248373320371,2,350.3091650433961,1
82325,6,35.0,0,64930.47,5286.8725,4.0,7.0,20.0,2.0,15.0,19.0,-0.93,0.0,2,1239.09,35.028050100152626,265.0,1,91.12971163623298,220.37002816797292,1,484.9725249238418,1
82378,3,24.0,6,94498.95,7950.912500000001,8.0,6.0,15.0,0.0,29.0,21.0,5.09,3.0,2,1432.94,32.104817654089764,183.0,0,0.0,116.30147544026944,0,918.7897745597306,1
82381,6,24.0,6,94498.95,7950.912500000001,8.0,6.0,15.0,0.0,29.0,19.0,5.09,3.0,2,1432.94,31.914310870102035,186.0,0,0.0,511.5473419190099,2,543.5439080809901,1
82383,8,24.0,6,94498.95,7950.912500000001,8.0,6.0,15.0,0.0,29.0,19.0,9.09,1339.0,2,1432.94,37.5629002961908,184.0,0,0.0,125.84599298670578,1,919.2452570132943,1
82408,1,37.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,27.0,13.0,19.49,6.0,2,1191.91,30.765948523578945,231.0,1,184.6916345620093,217.12449553565145,1,388.1962032356728,1
82409,2,37.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,27.0,11.0,19.49,6.0,2,1191.91,27.874623188773302,232.0,1,184.6916345620093,161.2251539571087,1,454.0955448142155,1
82411,4,37.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,27.0,13.0,19.49,6.0,2,1191.91,37.95657156019397,234.0,1,184.6916345620093,430.25104366994935,4,205.06965510137485,1
82412,5,37.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,27.0,13.0,19.49,6.0,2,1191.91,27.61541113851109,235.0,1,184.6916345620093,84.83939838396711,1,520.481300387357,1
82414,7,37.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,27.0,13.0,15.489999999999998,6.0,2,1191.91,26.74533702504634,237.0,1,184.6916345620093,383.36226925109565,5,261.95842952022844,1
82415,8,38.0,9,63601.48,5400.123333333334,3.0,7.0,15.0,6.0,26.0,13.0,19.49,6.0,2,1191.91,25.704061995632163,234.0,1,184.6916345620093,121.51704235490244,0,473.8036564164217,1
82432,1,33.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,14.0,20.0,16.48,9.0,2,1594.5,24.158708281477992,132.5,1,284.94280397625545,284.2363631849488,4,366.6268328387958,1
82435,4,34.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,14.0,20.0,16.48,9.0,2,1594.5,36.90836246170839,131.0,1,284.94280397625545,152.95246017624297,0,457.91073584750166,1
82436,5,34.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,13.0,19.0,16.48,9.0,2,1594.5,28.80382546174675,132.0,1,284.94280397625545,226.9704393893023,2,403.8927566344423,1
82437,6,34.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,12.0,21.0,16.48,9.0,2,1594.5,29.767498895827497,133.0,1,284.94280397625545,773.0031251577727,5,430.901746240972,1
82438,7,34.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,12.0,20.0,16.48,9.0,2,1594.5,34.07120793821403,134.0,1,284.94280397625545,112.15252771500344,0,498.7106683087412,1
82439,8,34.0,2,76992.72,6558.06,6.0,7.0,33.0,5.0,14.0,18.0,12.48,9.0,2,1594.5,28.940070044148808,135.0,1,284.94280397625545,450.9464869958469,3,189.9167090278977,1
82465,2,34.0,3,88606.92,7517.91,5.0,5.0,9.0,1.0,18.0,12.0,11.66,0.0,2,518.87,25.86232784686044,326.0,0,61.24107455089951,443.2893620969259,4,527.2605633521746,1
82467,4,34.0,3,88606.92,7517.91,5.0,5.0,9.0,1.0,13.0,12.0,11.66,0.0,2,518.87,28.441810438522523,328.0,0,61.24107455089951,102.53927137511764,1,838.0106540739829,1
82469,6,34.0,3,88606.92,7517.91,5.0,5.0,9.0,1.0,18.0,12.0,11.66,0.0,2,518.87,32.51542988435426,330.0,0,61.24107455089951,158.536453242264,0,772.0134722068367,1
82472,1,16.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,22.0,18.0,11.28,6.0,2,1029.35,34.504221890736254,173.0,1,251.5226784698373,136.24003114533704,1,380.91529038482565,1
82473,2,16.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,27.0,18.0,11.28,6.0,2,1029.35,22.06082707393048,174.0,0,251.5226784698373,374.2308478142927,3,162.92447371586996,1
82475,4,17.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,22.0,18.0,11.28,6.0,2,1029.35,23.511790634320192,176.0,1,251.5226784698373,124.60112520498626,1,392.5541963251764,1
82476,5,17.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,22.0,16.0,11.28,6.0,2,1029.35,24.374673487543703,177.0,1,251.5226784698373,100.11372875071764,1,417.041592779445,1
82477,6,17.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,17.0,16.0,11.28,6.0,2,1029.35,34.03165819848791,176.0,1,251.5226784698373,108.9937678941337,0,398.161553636029,1
82478,7,17.0,9,61533.36,5186.78,8.0,3.0,9.0,5.0,22.0,18.0,11.28,6.0,2,1029.35,32.883316538129804,179.0,1,251.5226784698373,432.4701494177582,1,104.68517211240447,1
82497,2,31.0,8,88072.59,7511.3825,3.0,5.0,5.0,4.0,27.0,19.0,2.96,0.0,2,1060.69,30.336143907440395,220.0,1,259.432393335221,88.0214611730452,1,653.6843954917338,1
82499,4,32.0,8,88072.59,7511.3825,3.0,5.0,5.0,4.0,29.0,19.0,2.96,1147.0,2,1060.69,40.363541377584575,222.0,1,259.432393335221,155.08899467682437,1,586.6168619879546,1
82502,7,32.0,8,88072.59,7511.3825,3.0,5.0,5.0,4.0,33.0,18.0,2.96,4.0,2,1060.69,30.703185829109334,225.0,1,259.432393335221,10000.0,4,432.4577739115732,1
82503,8,32.0,8,88072.59,7511.3825,3.0,5.0,5.0,4.0,29.0,22.0,-4.04,4.0,2,1060.69,27.817049154170505,226.0,1,259.432393335221,318.9000243782092,1,422.8058322865698,1
82508,5,40.0,8,145545.36,11984.78,1.0,4.0,9.0,1.0,2.0,5.0,9.73,1.0,1,168.33,34.218020189123806,257.0,0,114.51845050113783,222.3336927792701,0,1101.625856719592,1
82509,6,40.0,8,145545.36,11984.78,1.0,4.0,9.0,1.0,5.0,3.0,9.73,1.0,1,168.33,40.807004434622606,258.0,0,114.51845050113783,490.0129160098525,4,873.9466334890095,1
82510,7,40.0,8,145545.36,11984.78,1.0,4.0,9.0,1.0,2.0,3.0,9.73,1.0,1,168.33,36.06487362775321,259.0,0,114.51845050113783,293.1578854441798,0,1030.8016640546823,1
82516,5,41.0,11,146771.72,12197.976666666667,5.0,4.0,19.0,2.0,5.0,6.0,4.72,1.0,2,48.79,40.79166768735109,355.0,0,194.96003355240032,420.9908375872107,3,862.6243704808893,1
82555,4,36.0,0,65000.73,5588.7275,7.0,4.0,18.0,3.0,6.0,17.0,7.08,0.0,2,1346.77,39.22527057268528,347.0,1,151.8025374221666,49.87489592679862,0,597.1953166510348,1
82556,5,36.0,0,65000.73,5588.7275,7.0,4.0,18.0,3.0,8.0,14.0,7.08,0.0,2,1346.77,29.647988565338835,348.0,0,151.8025374221666,135.52606967751998,1,521.5441429003133,1
82557,6,36.0,0,65000.73,5588.7275,7.0,4.0,18.0,3.0,6.0,12.0,7.08,0.0,2,1346.77,29.77483950518861,349.0,1,151.8025374221666,10000.0,2,359.5254491807785,1
82559,8,36.0,0,65000.73,5588.7275,7.0,4.0,18.0,3.0,6.0,14.0,7.08,0.0,2,1346.77,35.88113751486973,348.0,1,151.8025374221666,145.9182031153037,1,511.1520094625297,1
82586,3,46.0,4,79716.94,6372.078333333334,0.0,4.0,6.0,1.0,15.0,7.0,8.63,4.0,1,1248.42,28.0884483952974,235.0,0,57.20732166284538,314.22857237958146,4,545.7719392909065,1
82609,2,25.0,0,114919.56,9619.63,3.0,5.0,9.0,0.0,0.0,1.0,3.45,2.0,1,141.69,46.078628767493896,343.0,0,0.0,173.06679628305335,4,1038.8962037169467,1
82614,7,25.0,0,114919.56,9619.63,3.0,5.0,9.0,0.0,0.0,2.0,3.45,7.0,1,141.69,29.96145652122888,343.0,0,0.0,292.0533487222388,4,949.9096512777612,1
82615,8,25.0,0,114919.56,9619.63,3.0,5.0,9.0,0.0,0.0,1.0,3.45,7.0,1,141.69,26.207054594929108,344.0,0,0.0,10000.0,4,375.9228494726464,1
82672,1,48.0,4,84114.6,6873.55,8.0,7.0,16.0,3.0,26.0,20.0,2.99,3.0,2,779.09,27.099034398500425,195.0,0,156.53144197503752,401.936233581992,5,418.8873244429707,1
